Car.FxFL	Car.FxFR	Car.FxRL	Car.FxRR	Car.FyFL	Car.FyFR	Car.FyRL	Car.FyRR	Car.FzFL	Car.FzFR	Car.FzRL	Car.FzRR	Car.Pitch	Car.Road.Lane.Act.Type	Car.Road.Lane.Act.Width	Car.Road.Lane.Act.tMidLane	Car.Road.Lane.OnLeft.Type	Car.Road.Lane.OnLeft.Width	Car.Road.Lane.OnLeft.tMidLane	Car.Road.Lane.OnRight.Type	Car.Road.Lane.OnRight.Width	Car.Road.Lane.OnRight.tMidLane	Car.Road.Route.DevAng	Car.Road.sRoad	Car.Roll	Car.SideSlipAngle	Car.ax	Car.ay	DM.Brake	DM.Clutch	DM.Gas	DM.GearNo	DM.Shifting	DM.Steer.Ang	PT.Engine.rotv	RL_Agent.Gas	RL_Agent.On	RL_Agent.Reward	RL_Agent.Reward_Factor	RL_Agent.Steer	SC.State	SC.TAccel	Sensor.Road.RD001.PreviewDist	Sensor.Road.RD001.Route.CurveXY	Sensor.Road.RD002.Path.CurveXY	Sensor.Road.RD002.PreviewDist	Sensor.Road.RD003.PreviewDist	Sensor.Road.RD003.Route.CurveXY	Sensor.Road.RD004.PreviewDist	Sensor.Road.RD004.Route.CurveXY	Sensor.Road.RD005.PreviewDist	Sensor.Road.RD005.Route.CurveXY	Sensor.Road.RD006.PreviewDist	Sensor.Road.RD006.Route.CurveXY	Sensor.Road.RD007.PreviewDist	Sensor.Road.RD007.Route.CurveXY	Sensor.Road.RD008.PreviewDist	Sensor.Road.RD008.Route.CurveXY	Sensor.Road.RD009.PreviewDist	Sensor.Road.RD009.Route.CurveXY	Sensor.Road.RD010.PreviewDist	Sensor.Road.RD010.Route.CurveXY	Time	UserTest.Road.DrivenDistance	UserTest.Road.LapLength	UserTest.Road.sRoad_StartPos	UserTest.RoadBorderDist.0	UserTest.RoadBorderDist.L30	UserTest.RoadBorderDist.L60	UserTest.RoadBorderDist.L90	UserTest.RoadBorderDist.R30	UserTest.RoadBorderDist.R60	UserTest.RoadBorderDist.R90	VC.Lights.IndL	Vhcl.FL.LongSlip	Vhcl.FR.LongSlip	Vhcl.PoI.x	Vhcl.PoI.y	Vhcl.RL.LongSlip	Vhcl.RR.LongSlip	Vhcl.Yaw	Vhcl.sRoad	Vhcl.tRoad	Vhcl.v
-62.949783	        -186.79442	         2757.8373	         2441.9286	         1173.5398	           6015.08	         184.54413	          6412.633	         992.57529	         5694.5768	         2089.8664	         7081.1212	      -0.010649327	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.069109297	         2492.1536	       0.045237479	      -0.025954309	         2.4978059	         8.6250538	                 0	                 0	          0.924705	                 3	                 0	         1.1206013	         671.43366	          0.924705	                 1	        0.29076389	        0.90594708	         -2.334268	                 8	               500	         35.805599	      0.0071748463	      0.0068172971	         42.766719	         49.727838	      0.0072078345	         56.688958	      0.0072277546	         63.650078	      0.0072659781	         70.611198	      0.0072857034	         77.572317	      0.0072912554	         84.533437	       0.007316085	         91.494557	       0.007359621	         98.455677	      0.0073646645	              62.2	         2492.1536	         16449.238	                 0	         52.738475	         25.440639	         14.367541	         12.765622	         11.121023	         6.1580389	         5.1574108	                 0	     -0.0039054284	     -0.0014431691	        -14.774314	        -893.75536	        0.55393408	       0.012285297	        -2.5869614	         2492.1536	        -11.667035	         34.807875
-74.904004	        -172.26907	         2515.1912	            2420.6	         1001.3813	         5203.4253	         193.45614	         6834.1479	         910.32758	         5589.2528	         1853.5831	         6933.3544	      -0.011583284	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.075994492	         2495.3749	       0.045873848	      -0.031230679	         2.4109805	         8.2655149	                 0	                 0	        0.96381783	                 3	                 0	        0.83211864	         671.98576	        0.96381783	                 1	        0.28739077	        0.88894996	        -2.8903878	                 8	               500	         36.028556	       0.007197874	      0.0068159683	         43.034268	         50.039979	      0.0072156208	          57.04569	      0.0072451603	         64.051401	       0.007289935	         71.057113	      0.0072862074	         78.062824	      0.0073021218	         85.068535	      0.0073373092	         92.074247	      0.0073662394	         99.079958	      0.0073683261	              62.3	         2495.3749	         16449.238	                 0	         54.858137	          24.69977	         14.087233	         12.640481	         11.682522	         6.4055425	         5.3646972	                 0	        -0.0043594	     -0.0011110941	        -17.767874	        -895.55361	        0.53904425	       0.013147741	        -2.5572503	         2495.3749	         -11.47195	         35.030713
-74.867655	        -170.59566	         2506.6647	         2407.6325	         1050.7033	         5010.7799	         182.47234	         6536.8683	          978.8407	         5539.0334	         1848.7567	         6656.6499	      -0.010810124	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.076275062	           2498.62	       0.044337175	      -0.031169124	         2.4072357	         7.9577823	                 0	                 0	        0.96148765	                 3	                 0	        0.74679168	         675.04306	        0.96148765	                 1	        0.28962158	        0.88914457	       -0.13752529	                 8	               500	          36.24306	      0.0072067329	      0.0068181703	         43.291672	         50.340284	      0.0072282509	         57.388896	      0.0072673751	         64.437508	      0.0072855454	          71.48612	      0.0072921172	         78.534732	       0.007318433	         85.583344	      0.0073638714	         92.631956	      0.0073648504	         99.680568	      0.0073780858	              62.4	           2498.62	         16449.238	                 0	         55.949705	         24.217882	         13.812394	         12.393868	         12.152066	         6.6629937	         5.5256113	                 0	     -0.0037946612	     -0.0010757228	        -20.736016	        -897.43469	        0.53524083	       0.012370621	        -2.5340036	           2498.62	        -11.282301	         35.245222
-67.673616	        -179.16966	         2689.1081	         2453.4471	         1193.6508	         5214.1456	         168.02565	         5748.2077	         1081.7651	         5541.4517	         2026.4393	         6530.1577	      -0.010415426	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.070477098	         2501.8902	       0.042121411	      -0.026342003	         2.5220219	         7.6746328	                 0	                 0	         0.9459574	                 3	                 0	        0.83632097	          674.9033	         0.9459574	                 1	        0.29699695	        0.90467608	         1.9702669	                 8	               500	         36.466946	      0.0072048871	      0.0068239769	         43.560335	         50.653724	      0.0072458456	         57.747113	      0.0072895355	         64.840502	      0.0072864861	         71.933891	      0.0073035658	          79.02728	      0.0073403685	          86.12067	      0.0073656572	         93.214059	      0.0073695476	         100.30745	      0.0073941247	              62.5	         2501.8902	         16449.238	                 0	         55.949705	         23.980475	         13.676991	         12.272371	         12.393868	         6.8628502	          5.691352	                 0	     -0.0031901157	     -0.0011886362	        -23.678527	         -899.3951	        0.51925795	       0.011154634	         -2.516607	         2501.8902	        -11.100972	         35.469266
-59.047384	        -190.99909	         2886.1702	         2549.9873	         1327.3193	         5699.3254	         166.53138	         5228.3894	         1142.2565	         5598.1819	         2225.9347	         6583.7919	      -0.011084677	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.064027636	         2505.1863	        0.04079575	      -0.021550405	         2.6443353	         7.7542201	                 0	                 0	        0.94945127	                 3	                 0	         1.0342755	         670.18665	        0.94945127	                 1	        0.30466037	        0.92063939	         2.0089276	                 8	               500	         36.707622	      0.0072078536	      0.0068334868	         43.849146	         50.990671	      0.0072685304	         58.132195	      0.0072854335	         65.273719	       0.007292971	         72.415244	      0.0073207549	         79.556768	      0.0073681106	         86.698293	      0.0073652006	         93.839817	      0.0073806059	         100.98134	      0.0074167069	              62.6	         2505.1863	         16449.238	                 0	         54.858137	         23.980475	         13.542917	          12.03294	         12.640481	         7.0687014	         5.9200986	                 0	     -0.0029104885	     -0.0014051115	        -26.596338	        -901.43277	        0.48490405	       0.010631285	        -2.4995834	         2505.1863	        -10.923766	           35.7101
-46.768593	        -191.29116	         2876.2264	         2563.2009	         1276.5425	         6292.1182	         188.75033	         5441.8493	         1063.6105	         5726.7142	         2212.0159	         6796.9988	      -0.012119572	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	        0.06225698	         2508.5087	       0.041977617	      -0.021116811	         2.5840824	         8.2502169	                 0	                 0	        0.94945127	                 3	                 0	         1.2351683	         664.38729	        0.94945127	                 1	        0.30754442	        0.92211176	         2.0089276	                 8	               500	         36.954737	      0.0072157615	       0.006846718	         44.145684	         51.336631	       0.007289159	         58.527578	      0.0072868083	         65.718526	      0.0073051352	         72.909473	      0.0073436917	          80.10042	      0.0073651808	         87.291368	      0.0073710493	         94.482315	      0.0073981389	         101.67326	      0.0074457684	              62.7	         2508.5087	         16449.238	                 0	         54.858137	         23.512621	         13.278697	         11.914981	         12.892001	         7.2807271	         6.0976719	                 0	     -0.0028675736	     -0.0016352744	        -29.488639	        -903.54839	        0.44635129	        0.01094883	        -2.4776216	         2508.5087	          -10.7434	         35.957148
-35.921974	        -181.56712	         2547.7672	         2448.8849	         1084.4252	          6846.054	         210.78228	         6211.7534	         898.26857	         5905.6197	          1881.242	         7010.3736	      -0.012410338	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.066590579	         2511.8563	       0.045457586	      -0.025396166	         2.2486413	         8.9714744	                 0	                 0	        0.96821684	                 3	                 0	          1.391087	         664.81288	        0.96821684	                 1	        0.30492097	        0.90778315	         1.5546442	                 8	               500	         37.179674	      0.0072285725	      0.0068634882	         44.415609	         51.651544	      0.0072853695	         58.887479	      0.0072936914	         66.123414	      0.0073227797	         73.359349	      0.0073698441	         80.595284	      0.0073656551	         87.831219	      0.0073830895	         95.067154	       0.007421706	         102.30309	      0.0074438686	              62.8	         2511.8563	         16449.238	                 0	         55.949705	         23.053894	         13.019632	         11.682522	         13.278697	         7.4991125	         6.2805716	                 0	     -0.0031376697	     -0.0018749806	        -32.350452	        -905.74465	        0.43243728	       0.011883624	        -2.4493816	         2511.8563	        -10.554917	         36.181701
-31.562059	        -173.25842	         2072.0339	         2207.4297	         889.73559	         7163.0014	         201.99832	         7079.5401	         742.87192	         6065.7718	         1481.4391	         7124.0317	      -0.011788779	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.075202443	         2515.2253	       0.049510972	        -0.0322626	         1.7704221	         9.5750173	                 0	                 0	         0.9680862	                 3	                 0	         1.4388543	         673.97537	         0.9680862	                 1	        0.29920456	        0.88570005	       0.099278465	                 8	               500	         37.354743	      0.0072460475	      0.0068905516	         44.625692	          51.89664	      0.0072869053	         59.167589	      0.0073057984	         66.438537	      0.0073453561	         73.709486	      0.0073649838	         80.980434	      0.0073720166	         88.251383	      0.0074007197	         95.522332	      0.0074489535	         102.79328	      0.0074441134	              62.9	         2515.2253	         16449.238	                 0	         58.198432	          22.38253	         12.765622	         11.567999	         13.812394	         7.7240484	         6.4689573	                 0	     -0.0036579836	     -0.0020432942	        -35.172469	        -908.02406	        0.45465287	        0.01253825	        -2.4167366	         2515.2253	        -10.355948	         36.356213
-30.438997	        -166.80554	         1701.8198	         1913.9044	         793.08689	         7261.7787	         173.94591	         7655.1184	         666.23085	         6173.0744	         1208.9478	         7156.6174	      -0.010697147	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.084919217	         2518.6113	       0.052530602	      -0.039144329	          1.356178	         9.9075116	                 0	                 0	         0.9615718	                 3	                 0	         1.4041968	         689.39803	         0.9615718	                 1	        0.29336032	        0.86462011	        -0.8106278	                 8	               500	         37.476129	      0.0072679135	      0.0068877728	         44.771354	          52.06658	      0.0072935212	         59.361806	       0.007322744	         66.657031	      0.0073697354	         73.952257	      0.0073657607	         81.247483	      0.0073837616	         88.542708	      0.0074232753	         95.837934	      0.0074436657	         103.13316	      0.0074503861	                63	         2518.6113	         16449.238	                 0	         60.537541	         21.517692	         12.516567	          11.34231	         14.509779	          8.034493	         6.6629937	                 0	     -0.0041492112	     -0.0021378494	        -37.944419	        -910.38691	        0.50422323	       0.012484904	         -2.382881	         2518.6113	        -10.146648	         36.477105
-32.631807	         -163.0979	         1534.9781	         1658.5288	         797.61997	         7266.8365	          155.0235	          7935.681	         671.41681	         6247.6868	         1090.4838	         7162.8631	     -0.0094339776	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.093176819	         2522.0103	       0.054061518	      -0.044095612	         1.1139271	         10.072798	                 0	                 0	         0.9487162	                 3	                 0	         1.3246817	         703.43429	         0.9487162	                 1	        0.28940548	        0.85006369	       -0.74613893	                 8	               500	         37.557767	      0.0072896646	      0.0068886692	         44.869321	         52.180874	       0.007304992	         59.492427	      0.0073442617	         66.803981	      0.0073650516	         74.115534	      0.0073718206	         81.427088	      0.0074005071	         88.738641	      0.0074489507	         96.050194	       0.007444151	         103.36175	      0.0074621504	              63.1	         2522.0103	         16449.238	                 0	         62.970663	         20.686271	         12.272371	         11.121023	         15.092956	         8.3574149	         6.8628502	                 0	     -0.0043850597	     -0.0020986344	        -40.658094	        -912.83133	        0.55151193	        0.01175561	        -2.3503806	         2522.0103	        -9.9281199	         36.558444
-35.382409	        -164.95591	         1487.3004	         1484.7172	         847.80253	         7225.9915	         145.06668	         8003.0135	         714.53128	         6311.9377	         1057.1218	         7173.5483	     -0.0080677614	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.098517692	         2525.4198	       0.054747996	      -0.046017566	        0.99903326	         10.115862	                 0	                 0	         0.9487162	                 3	                 0	         1.2500678	          711.7279	         0.9487162	                 1	        0.28835837	        0.84454447	       -0.74613893	                 8	               500	         37.617087	      0.0072855554	      0.0068931593	         44.940505	         52.263922	      0.0073211904	          59.58734	      0.0073702232	         66.910757	       0.007365547	         74.234175	      0.0073829595	         81.557592	      0.0074220717	          88.88101	      0.0074437651	         96.204427	      0.0074500915	         103.52784	       0.007479134	              63.2	         2525.4198	         16449.238	                 0	         64.223654	         20.083856	          12.03294	         10.904054	         15.699571	         8.6080956	         7.0687014	                 0	     -0.0043249666	      -0.002042497	        -43.307937	        -915.35479	        0.57865225	       0.010675429	        -2.3206856	         2525.4198	        -9.7010517	         36.617625
-36.65913	        -167.14302	          1509.591	         1403.1845	         940.52734	         7180.0038	         138.95272	         7888.3168	         788.90268	         6356.6079	         1072.7091	         7165.2146	     -0.0066620442	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	        0.10043266	         2528.8389	       0.054939817	      -0.044688734	         0.9702814	         10.073083	                 0	                 0	        0.92327845	                 3	                 0	         1.2230895	         714.71859	        0.92327845	                 1	        0.29046074	        0.84835276	       -0.26497218	                 8	               500	         37.668394	      0.0072862744	      0.0069012063	         45.002073	         52.335752	       0.007342064	         59.669431	      0.0073652507	          67.00311	      0.0073711462	         74.336788	      0.0073991093	         81.670467	      0.0074484081	         89.004146	       0.007443964	         96.337825	      0.0074613762	          103.6715	      0.0075012687	              63.3	         2528.8389	         16449.238	                 0	         65.501577	         19.498984	         11.682522	         10.691319	         16.330567	         8.8662954	         7.2807271	                 0	     -0.0039310186	      -0.001991973	        -45.890414	        -917.95475	        0.58623898	      0.0095935891	        -2.2942874	         2528.8389	         -9.466111	         36.668916
-37.455341	        -171.08737	         1590.8497	         1400.8635	         1042.1631	         7114.6992	         135.71477	         7615.6298	         869.30489	         6352.4109	         1131.1546	         7124.4176	      -0.005603116	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.099487896	         2532.2678	       0.054551228	      -0.040972403	         1.0185064	         9.9273941	                 0	                 0	        0.89247704	                 3	                 0	         1.2239148	         714.34727	        0.89247704	                 1	        0.29504504	        0.85918801	        0.10425201	                 8	               500	         37.723833	      0.0072918517	      0.0069128085	           45.0686	         52.413366	      0.0073676191	         59.758133	      0.0073653014	           67.1029	      0.0073818778	         74.447666	      0.0074203086	         81.792433	      0.0074439463	           89.1372	        0.00744957	         96.481966	       0.007478056	         103.82673	       0.007527049	              63.4	         2532.2678	         16449.238	                 0	         66.150042	         19.118562	         11.454599	         10.482733	         16.820403	         9.2226491	         7.5733537	                 0	      -0.003538298	     -0.0019410877	        -48.403673	        -920.62883	        0.58076081	      0.0087323786	        -2.2705933	         2532.2678	        -9.2237063	         36.724445
-39.375857	        -177.51875	         1754.8447	         1479.6342	         1126.1613	         7017.3845	         140.10198	         7229.3924	         935.88366	         6286.6571	         1249.1282	         7055.0336	     -0.0053064663	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.097105897	         2535.7079	       0.053408764	       -0.03655017	         1.1674979	         9.6836322	                 0	                 0	         0.8628513	                 3	                 0	         1.2274479	         711.32407	         0.8628513	                 1	        0.30069254	        0.87244757	       -0.03640395	                 8	               500	         37.794263	      0.0073023588	      0.0069279943	         45.153115	         52.511968	      0.0073654739	          59.87082	        0.00737055	         67.229673	      0.0073978606	         74.588525	      0.0074466866	         81.947378	      0.0074438187	          89.30623	      0.0074607436	         96.665083	      0.0075003199	         104.02394	      0.0075215457	              63.5	         2535.7079	         16449.238	                 0	         66.150042	         18.561801	         11.231122	          10.17746	         17.155095	         9.4992825	         7.8005165	                 0	     -0.0033571344	     -0.0018881379	        -50.847448	        -923.37479	        0.56417335	      0.0084118688	        -2.2481855	         2535.7079	        -8.9742008	         36.795075
-42.290334	        -182.73495	         1956.3745	         1626.7594	          1168.543	         6882.0121	         152.90056	         6918.1618	         970.43006	         6159.1778	         1397.1263	         6995.5391	     -0.0058976947	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.094980194	         2539.1618	       0.051756291	      -0.033229915	         1.3902446	         9.4414834	                 0	                 0	         0.8437123	                 3	                 0	         1.2139287	         706.02299	         0.8437123	                 1	        0.30554189	        0.88267512	       -0.44801837	                 8	               500	         37.889047	      0.0073179044	      0.0069468137	         45.266857	         52.644666	      0.0073651484	         60.022476	      0.0073811837	         67.400285	      0.0074192886	         74.778095	      0.0074440461	         82.155904	      0.0074493681	         89.533714	      0.0074777633	         96.911523	      0.0075270981	         104.28933	      0.0075219197	              63.6	         2539.1618	         16449.238	                 0	         66.804928	         18.199664	         10.904054	         9.9788998	         17.669662	         9.7842135	          8.034493	                 0	     -0.0033497366	     -0.0017981061	        -53.222946	        -926.19069	        0.53743964	      0.0087262181	         -2.225415	         2539.1618	        -8.7180707	         36.890123
-45.472618	        -182.78444	         2112.3188	         1790.5399	         1149.6035	         6698.4691	         170.47271	         6791.7859	         959.30209	         6044.7418	         1516.1808	         6973.9603	     -0.0070307357	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.093975444	         2542.6319	        0.05032351	      -0.031834133	         1.6093476	         9.2488618	                 0	                 0	         0.8437123	                 3	                 0	         1.1691269	         699.88061	         0.8437123	                 1	         0.3085881	        0.88704657	       -0.44801837	                 8	               500	         38.009258	      0.0073385755	      0.0069592208	         45.411109	         52.812961	      0.0073702579	         60.214812	      0.0073973902	         67.616664	      0.0074463021	         75.018515	      0.0074438152	         82.420367	       0.007460891	         89.822218	      0.0075008791	          97.22407	      0.0075214602	         104.62592	      0.0075285822	              63.7	         2542.6319	         16449.238	                 0	         66.804928	         17.669662	         10.586512	         9.6882993	         18.199664	         10.077691	         8.3574149	                 0	     -0.0034442768	     -0.0016473219	        -55.531948	        -929.07516	        0.50598866	      0.0094271411	        -2.2013994	         2542.6319	         -8.456612	         37.010573
-48.611013	        -181.16625	         2192.9674	         1879.3025	         1111.4146	         6501.2544	         188.91952	         6777.1536	         935.14391	         5968.9583	         1577.8803	         6955.5795	     -0.0081048664	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.093617231	         2546.1202	       0.049357657	       -0.03175295	         1.7358847	         9.1024263	                 0	                 0	          0.830635	                 3	                 0	         1.1133013	         693.39273	          0.830635	                 1	        0.31035856	        0.88730216	        -0.5593693	                 8	               500	         38.147618	      0.0073643722	      0.0069588036	         45.577142	         53.006666	      0.0073809727	         60.436189	      0.0074192506	         67.865713	      0.0074440072	         75.295237	      0.0074495943	         82.724761	      0.0074785725	         90.154284	      0.0075266407	         97.583808	      0.0075221655	         105.01333	      0.0075418416	              63.8	         2546.1202	         16449.238	                 0	         67.466296	         17.155095	         10.379971	         9.4061615	         18.561801	         10.379971	         8.6080956	                 0	     -0.0035682422	     -0.0015364284	        -57.775672	        -932.02712	        0.47287342	      0.0098938787	        -2.1765939	         2546.1202	        -8.1928468	         37.149066
-49.538906	        -179.60819	         2216.0795	         1909.1441	         1090.2783	         6396.4766	         203.83019	         6744.8495	         922.64028	         5938.5805	         1596.0289	         6917.7308	     -0.0087407246	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.092810678	          2549.628	       0.048752742	      -0.031794613	         1.7787179	         9.0093248	                 0	                 0	         0.7993781	                 3	                 0	         1.0802671	         687.00232	         0.7993781	                 1	         0.3120786	        0.88717097	       -0.24987288	                 8	               500	          38.29482	      0.0073657398	      0.0069625079	         45.753784	         53.212748	      0.0073973592	         60.671711	      0.0074467129	         68.130675	      0.0074438968	         75.589639	      0.0074615369	         83.048603	      0.0075024257	         90.507567	      0.0075212925	         97.966531	       0.007529476	          105.4255	      0.0075617967	              63.9	          2549.628	         16449.238	                 0	         68.134213	         16.655513	         10.077691	         9.1322399	         19.118562	         10.691319	         8.8662954	                 0	     -0.0035644721	     -0.0014773639	        -59.954357	         -935.0452	        0.44016635	      0.0099936198	        -2.1520668	          2549.628	        -7.9304882	         37.296314
-49.107812	        -178.59136	         2225.8698	         1874.7644	         1093.2514	         6367.9773	         217.30436	         6657.3499	         927.05409	         5936.1288	         1604.3666	         6881.5618	     -0.0089945387	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	        0.09099534	         2553.1559	       0.048375219	      -0.031335131	         1.7636982	         8.9447697	                 0	                 0	        0.73757374	                 3	                 0	         1.0734357	         680.09377	        0.73757374	                 1	        0.31438545	        0.88861991	        0.12065431	                 8	               500	         38.444412	      0.0073650227	      0.0069703852	         45.933294	         53.422176	      0.0074193944	         60.911059	      0.0074439408	         68.399941	      0.0074499267	         75.888823	      0.0074796688	         83.377705	      0.0075260775	         90.866588	      0.0075225151	          98.35547	      0.0075434807	         105.84435	      0.0075883787	                64	         2553.1559	         16449.238	                 0	         68.134213	          16.17048	         9.7842135	         8.8662954	         19.498984	         11.012005	         9.1322399	                 0	     -0.0034720334	     -0.0014559063	        -62.067437	         -938.1277	        0.40629397	      0.0096390215	        -2.1283491	         2553.1559	        -7.6722983	         37.445897
-48.17554	        -178.60467	         2241.0376	         1827.4512	           1110.88	         6390.7221	         234.15555	          6544.221	          940.4565	          5945.012	          1618.922	         6860.0914	     -0.0090192491	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.088333998	         2556.7041	       0.048112637	      -0.030471666	         1.7357916	         8.9107937	                 0	                 0	        0.68016934	                 3	                 0	         1.0887006	         672.18586	        0.68016934	                 1	        0.31715283	        0.89135563	         0.2539662	                 8	               500	         38.594013	      0.0073699459	      0.0069824356	         46.112815	         53.631618	      0.0074470025	          61.15042	      0.0074439733	         68.669223	      0.0074621555	         76.188025	      0.0075039426	         83.706828	      0.0075211608	         91.225631	      0.0075304147	         98.744433	       0.007564167	         106.26324	     -0.0076325033	              64.1	         2556.7041	         16449.238	                 0	         68.808741	         15.854997	         9.4992825	         8.6080956	         19.886975	          11.34231	         9.4061615	                 0	     -0.0033693493	     -0.0014655091	        -64.113897	        -941.27268	        0.36934575	      0.0091850788	         -2.105253	         2556.7041	        -7.4199152	         37.595479
-47.002871	        -180.80414	         2247.8282	         1867.9539	         1137.0636	         6442.2731	         261.05582	          6456.518	         959.13448	         5960.5902	         1627.4546	         6849.6501	     -0.0089101979	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.085415877	         2560.2722	       0.047969926	      -0.029720067	         1.7508566	         8.9242506	                 0	                 0	        0.68016934	                 3	                 0	         1.1140972	         662.70113	        0.68016934	                 1	        0.31979972	        0.89375068	         0.2539662	                 8	               500	         38.741752	      0.0073805618	       0.006998611	         46.290102	         53.838452	      0.0074439063	         61.386803	       0.007450176	         68.935153	       0.007480573	         76.483503	      0.0075256182	         84.031854	      0.0075228612	         91.580204	      0.0075450122	         99.128554	      0.0075914318	          106.6769	     -0.0077004192	              64.2	         2560.2722	         16449.238	                 0	         68.808741	         15.393275	         9.2226491	         8.3574149	         20.282686	         11.567999	         9.5933254	                 0	      -0.003267496	      -0.001506054	        -66.092487	        -944.47827	        0.32586741	      0.0092573606	        -2.0821787	         2560.2722	        -7.1741447	         37.743239
-47.268981	        -180.99383	          2240.495	         1856.2555	          1149.286	         6444.2759	         300.08853	         6449.3163	         968.47321	         5970.7973	         1625.1303	         6863.3814	     -0.0087873894	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.082849929	         2563.8607	       0.048058828	      -0.029526063	         1.7335522	         8.9552676	                 0	                 0	         0.6534513	                 3	                 0	         1.1186813	         652.75451	         0.6534513	                 1	        0.32184619	        0.89437098	       0.043738697	                 8	               500	         38.888726	      0.0073968898	      0.0070188365	         46.466471	         54.044216	      0.0074440151	         61.621962	      0.0074625961	         69.199707	      0.0075051402	         76.777452	      0.0075210771	         84.355197	      0.0075312548	         91.932942	      0.0075662912	         99.510687	     -0.0076389905	         107.08843	     -0.0077772294	              64.3	         2563.8607	         16449.238	                 0	         68.808741	            14.945	         8.9540717	         8.1140344	         20.686271	         11.798179	         9.8810772	                 0	     -0.0032511331	     -0.0015036678	        -68.001712	        -947.74276	        0.28180511	      0.0091871087	        -2.0585916	         2563.8607	        -6.9353414	         37.890197
-46.398366	         -177.6375	         2164.2786	         1665.4055	         1155.8378	         6440.5158	         364.14682	         6464.8839	         974.38232	         5998.6428	         1571.6336	         6860.7637	     -0.0085001908	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.080511953	         2567.4691	        0.04838892	      -0.029676422	         1.5694281	         9.0037301	                 0	                 0	        0.53771174	                 3	                 0	         1.1134726	         638.37971	        0.53771174	                 1	        0.32338057	        0.89389015	       -0.08575602	                 8	               500	         39.026483	      0.0074188488	      0.0070291404	          46.63178	         54.237076	      0.0074502917	         61.842373	      0.0074811578	          69.44767	      0.0075252986	         77.052966	       0.007523153	         84.658263	      0.0075462833	         92.263559	      0.0075940113	         99.868856	     -0.0077075183	         107.47415	     -0.0078618754	              64.4	         2567.4691	         16449.238	                 0	         68.808741	         14.509779	         8.6933157	         7.8777416	         21.097886	         12.152066	         10.077691	                 0	     -0.0031512471	     -0.0014619453	        -69.839755	        -951.06433	        0.22448161	      0.0082198935	        -2.0346387	         2567.4691	        -6.7043416	         38.027788
-39.421814	        -180.59521	         2165.0688	         2201.2846	         1162.0938	         6692.1441	         400.17972	         6481.0863	         967.84191	         6019.1974	         1578.8752	         6895.6541	     -0.0081782258	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.078034266	         2571.0964	       0.048720651	      -0.029711079	         1.8589305	         9.2030117	                 0	                 0	         0.8304299	                 3	                 0	         1.1991582	         637.42802	         0.8304299	                 1	        0.32512369	         0.8937794	         1.8379418	                 8	               500	         39.167243	       0.007446423	      0.0070291969	         46.800691	          54.43414	      0.0074627907	         62.067588	       0.007505883	         69.701037	       0.007521032	         77.334485	      0.0075319094	         84.967934	      0.0075679921	         92.601382	     -0.0076442988	         100.23483	     -0.0077849948	         107.86828	     -0.0079543772	              64.5	         2571.0964	         16449.238	                 0	         68.808741	         14.226696	         8.4401533	         7.6483299	         21.517692	         12.393868	         10.278217	                 0	     -0.0029497265	     -0.0016497628	        -71.604318	        -954.44066	        0.20747826	       0.011080717	        -2.0106633	         2571.0964	        -6.4822513	         38.168831
